step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,reward_resource,reward_network,reward_security,best_q,alt_q,delta,q_a0_scalar,q_a1_scalar,q_a2_scalar,q_a3_scalar,q_a4_scalar,q_a5_scalar,q_a6_scalar,q_a7_scalar,q_a8_scalar,q_a9_scalar,q_a10_scalar,q_a11_scalar,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_total_ues,feat_nb_resources
2596,DQN,Scalar,SingleObjective_RDX,8,8,9,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 9: +0.0956. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.206799159,-18.14136463,27.599090576171875,27.503475189208984,0.095615387,12.6262846,25.887086868286133,20.25113296508789,25.70572280883789,25.770118713378906,26.791147232055664,22.81812096,26.85521697998047,27.599090576171875,27.503475189208984,27.006689071655273,24.367406845092773,18,184.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8058712482452393,4.58984375,7280.486328,0.006023135,0.021743774,0.081978932,0,79.42857360839844,0,966.2857055664062,16,7
2597,DQN,Scalar,SingleObjective_RDX,10,10,5,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 5: +0.1339. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.08858659,-39.64234795,28.660579681396484,28.526649475097656,0.13393020629882812,12.592556953430176,25.801422119140625,20.75758934020996,26.330575942993164,27.23660659790039,28.526649475097656,22.334487915039062,24.412065505981445,24.84319305419922,28.362354278564453,28.660579681396484,25.20872688293457,16,178.375,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8058712482452393,4.58984375,7283.292969,0.032580785,0.19152832,0.081978932,0,79.42857360839844,0,966.1428833007812,16,7
2598,DQN,Scalar,SingleObjective_RDX,5,5,7,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 7: +1.1816. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.045186419,-18.14333131,28.300451278686523,27.11888313293457,1.1815681457519531,12.190303802490234,26.181705474853516,21.220239639282227,25.97888184,25.77749252319336,28.300451278686523,23.55753517150879,27.11888313293457,26.58712387084961,26.746963500976562,25.688541412353516,23.82642364501953,20,186.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.806429147720337,4.59375,7286.099609,0.012997763231396675,0.053741455,0.081978932,0,79.42857360839844,0,966.1428833007812,16,7
2599,DQN,Scalar,SingleObjective_RDX,8,8,9,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 9: +0.3012. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.175236786,-0.042244018,-18.14362653,27.684202194213867,27.38304901123047,0.30115318298339844,12.696813583374023,25.891983032226562,20.15234375,25.974742889404297,25.610666275024414,26.86934471130371,22.568822860717773,26.6875,27.684202194213867,27.38304901123047,26.860204696655273,24.391326904296875,18,184.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8067080974578857,4.59375,7288.90625,0.006319046,0.024337769,0.081978932,0,79.28571319580078,0,966.1428833007812,16,7
2600,DQN,Scalar,SingleObjective_RDX,10,10,9,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 9: +0.5458. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.24578716,-39.64460996,29.219013214111328,28.673175811767578,0.545837402,12.820646286010742,25.590171813964844,20.10990333557129,26.30191421508789,26.982868194580078,27.63528823852539,21.764131546020508,24.285755157470703,25.515657424926758,28.673175811767578,29.219013214111328,25.503263473510742,14,176.375,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8067080974578857,4.59375,7291.712891,0.005871092,0.020584106,0.081978932,0,79.28571319580078,0,966,15,7
2601,DQN,Scalar,SingleObjective_RDX,5,5,7,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 7: +1.9155. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.043713562,-18.14559343,28.914522171020508,26.998987197875977,1.9155349731445312,12.131690979003906,26.220046997070312,21.329383850097656,26.343809127807617,25.548187255859375,28.914522171020508,23.33438491821289,26.998987197875977,26.484527587890625,26.573017120361328,25.591766357421875,23.945655822753906,18,184.5,24,106.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8067080974578857,4.59375,7294.519531,0.039611272513866425,0.190795898,0.081978932,0,79.28571319580078,0,966,15,7
2602,DQN,Scalar,SingleObjective_RDX,5,5,8,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 8: +0.6787. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.20622201,-39.64657695,27.95090103149414,27.27223014831543,0.6786708831787109,12.478802680969238,26.143903732299805,20.507144927978516,26.28361701965332,25.516281127929688,27.95090103149414,22.703649520874023,26.70005989074707,27.27223014831543,27.05301284790039,26.29176902770996,24.112218856811523,18,184.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8067080974578857,4.59375,7297.326172,0.006078448,0.021209717,0.081978932,0,79.14286041259766,0,966,15,7
2603,DQN,Scalar,SingleObjective_RDX,5,5,7,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 7: +1.9226. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.041343099,-18.14756051,28.95371437072754,27.031095504760742,1.9226188659667969,12.160361289978027,26.38031768798828,21.27258873,26.296777725219727,25.661569595336914,28.95371437072754,23.416351318359375,27.031095504760742,26.555545806884766,26.605941772460938,25.460412979125977,23.70582389831543,20,186.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8067080974578857,4.59375,7300.132813,0.032482691,0.19140625,0.081978932,0,79.14286041259766,0,966,15,7
2604,DQN,Scalar,SingleObjective_RDX,8,8,5,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 5: +0.1966. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.175236786,-0.041625627,-18.14739708,27.68023109436035,27.48366928100586,0.1965618133544922,12.67817211151123,26.086597442626953,20.184574127197266,26.29557228088379,25.492910385131836,27.48366928100586,22.411426544189453,26.59622573852539,27.68023109436035,27.253984451293945,26.651321411132812,24.279603958129883,18,184.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8069872856140137,4.59375,7302.939453,0.005740575,0.019927979,0.081978932,0,79,0,966,15,7
2605,DQN,Scalar,SingleObjective_RDX,5,5,10,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 10: +0.0414. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.24725929,-39.64838068,28.915407180786133,28.874004364013672,0.041402817,12.805046081542969,25.88882827758789,20.285551071166992,27.062265396118164,26.742807388305664,28.915407180786133,21.47303009033203,24.112213134765625,25.365842819213867,28.493452072143555,28.874004364013672,25.200849533081055,14,176.375,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8069872856140137,4.59375,7305.746094,0.00579071,0.020843506,0.081978932,0,79,0,965.8571166992188,15,7
2606,DQN,Scalar,SingleObjective_RDX,5,5,7,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 7: +2.7470. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.044490672,-18.14936433,29.61492919921875,26.867963790893555,2.7469654083251953,12.134690284729004,26.327598571777344,21.444904327392578,26.778213500976562,25.451860427856445,29.61492919921875,23.17384910583496,26.867963790893555,26.293928146362305,26.567249298095703,25.509017944335938,23.739110946655273,18,184.5,24,106.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8069872856140137,4.59375,7308.552734,0.039887018501758575,0.190795898,0.081978932,0,79,0,965.8571166992188,16,7
2607,DQN,Scalar,SingleObjective_RDX,5,5,8,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 8: +1.3721. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.207238,-39.65034803,28.543872833251953,27.171783447265625,1.3720893859863281,12.525723457336426,26.238815307617188,20.551816940307617,26.721210479736328,25.416093826293945,28.543872833251953,22.479806900024414,26.545207977294922,27.171783447265625,27.08949851989746,26.286285400390625,23.942367553710938,18,184.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8072662353515625,4.59375,7311.359375,0.006199973,0.022445679,0.081978932,0,78.85713958740234,0,965.8571166992188,16,7
2608,DQN,Scalar,SingleObjective_RDX,5,5,7,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 7: +2.7543. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.040995502,-18.15133177,29.65438461303711,26.900074005126953,2.7543106079101562,12.163296699523926,26.487869262695312,21.38817024230957,26.731279373168945,25.565221786499023,29.65438461303711,23.255817413330078,26.900074005126953,26.364946365356445,26.600141525268555,25.37761688232422,23.499263763427734,20,186.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8072662353515625,4.59375,7314.166016,0.032655443996191025,0.19128418,0.081978932,0,78.85713958740234,0,965.8571166992188,16,7
2609,DQN,Scalar,SingleObjective_RDX,5,5,8,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 8: +1.4769. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20.06165809,-20.04404707,-39.65231556,28.825170516967773,27.3482666,1.4769039154052734,12.655874252319336,26.371601104736328,20.353925704956055,26.919235229492188,25.438085556030273,28.825170516967773,22.230932235717773,26.34497833251953,27.3482666,27.023658752441406,26.393232345581055,23.757658004760742,18,184.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8075451850891113,4.59375,7316.972656,0.005694526,0.020004272,0.081978932,0,78.71428680419922,0,965.8571166992188,16,7
2610,DQN,Scalar,SingleObjective_RDX,5,5,3,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 3: +2.4993. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.20745379,-39.65329939,29.416032791137695,26.91675377,2.499279022216797,12.409295082092285,26.439903259277344,20.760690689086914,26.91675377,25.46364974975586,29.416032791137695,22.588836669921875,26.484827041625977,26.83277702331543,26.78437042236328,25.95407485961914,23.55215835571289,18,184.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8075451850891113,4.59375,7319.779297,0.006141935,0.022613525,0.081978932,0,78.71428680419922,0,965.8571166992188,16,7
2611,DQN,Scalar,SingleObjective_RDX,5,5,3,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 3: +3.3058. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.043028847,-18.15428327,30.260162353515625,26.954391479492188,3.3057708740234375,12.103938102722168,26.496654510498047,21.456863403320312,26.954391479492188,25.48826789855957,30.260162353515625,23.123863220214844,26.735618591308594,26.158954620361328,26.379985809326172,25.37761878967285,23.413047790527344,18,184.5,24,106.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8075451850891113,4.59375,7322.585938,0.032696861773729324,0.190551758,0.081978932,0,78.71428680419922,0,965.8571166992188,16,7
2612,DQN,Scalar,SingleObjective_RDX,5,5,8,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 8: +2.2573. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.2091185,-39.6552672,29.24246597290039,26.98516082763672,2.257305145263672,12.47124958,26.413700103759766,20.604869842529297,26.898019790649414,25.455947875976562,29.24246597290039,22.465755462646484,26.428647994995117,26.98516082763672,26.87749671936035,26.1114502,23.596235275268555,18,184.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8075451850891113,4.59375,7325.392578,0.005982808,0.020996094,0.081978932,0,78.57142639160156,0,965.8571166992188,16,7
2613,DQN,Scalar,SingleObjective_RDX,5,5,3,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 3: +3.6388. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.042648755,-18.15625117,30.57299805,26.934213638305664,3.638784408569336,12.10913372039795,26.726634979248047,21.428922653198242,26.934213638305664,25.645214080810547,30.57299805,23.174896240234375,26.732563018798828,26.10968780517578,26.214618682861328,25.143177032470703,22.87897300720215,20,186.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8075451850891113,4.59375,7328.199219,0.032986503,0.191162109,0.081978932,0,78.57142639160156,0,965.8571166992188,16,7
2614,DQN,Scalar,SingleObjective_RDX,5,5,8,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 8: +1.8776. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20.06165809,-20.04183125,-39.65723519,29.097030639648438,27.21946907043457,1.8775615692138672,12.624637603759766,26.431026458740234,20.352689743041992,26.94220733642578,25.48103141784668,29.097030639648438,22.175931930541992,26.3039608,27.21946907043457,26.855165481567383,26.32537841796875,23.450090408325195,18,184.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8075451850891113,4.59375,7331.007813,0.005926132,0.020599365,0.081978932,0,78.42857360839844,0,965.8571166992188,16,7
2615,DQN,Scalar,SingleObjective_RDX,5,5,3,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 3: +2.7520. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.2067123,-39.65821926,29.69080352783203,26.93875503540039,2.7520484924316406,12.377583503723145,26.49976158,20.759260177612305,26.93875503540039,25.50597381591797,29.69080352783203,22.534337997436523,26.443510055541992,26.70432472229004,26.616275787353516,25.885883331298828,23.24452781677246,18,184.5,22,104.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808382272720337,4.59765625,7333.816406,0.005804879,0.019790649,0.081978932,0,78.42857360839844,0,965.8571166992188,16,7
2616,DQN,Scalar,SingleObjective_RDX,5,5,3,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 3: +3.5791. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.04425512,-18.15920337,30.554153442382812,26.97509193,3.579061508178711,12.065305709838867,26.55896759033203,21.46530532836914,26.97509193,25.530418395996094,30.554153442382812,23.078792572021484,26.69723892211914,26.01795006,26.206388473510742,25.297977447509766,23.099716186523438,18,184.5,24,106.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808382272720337,4.59765625,7336.625,0.032576423,0.190673828,0.081978932,0,78.42857360839844,0,965.8571166992188,16,7
