step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,reward_resource,reward_network,reward_security,best_q,alt_q,delta,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
2764,DQN,Scalar,SingleObjective_RDX,2,2,5,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 5: +3.1078. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.12846206483202693,-18.173933435484784,72.66666412353516,69.55886840820312,3.1077957153320312,20.0,190.625,20.0,100.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8108935356140137,4.61328125,7763.30078125,0.018349239602684975,0.05328369140625,0.0819789320230484,0.0,164.85714721679688,0.0,894.2857055664062,0.0,48.0,7.0
2765,DQN,Scalar,SingleObjective_RDX,4,4,5,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 5: +1.7234. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.08395531976276584,-18.174918284332453,70.929931640625,69.20652770996094,1.7234039306640625,22.0,192.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8108935356140137,4.61328125,7766.111328125,0.018495559692382812,0.053375244140625,0.0819789320230484,0.0,164.85714721679688,0.0,894.1428833007812,0.0,48.0,7.0
2766,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +0.2070. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.128244648618196,-39.67590317940741,69.49424743652344,69.28724670410156,0.207000732421875,20.0,190.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8108935356140137,4.61328125,7768.921875,0.011374064721167088,0.04443359375,0.0819789320230484,0.0,164.85714721679688,0.0,894.0,1.0,49.0,7.0
2767,DQN,Scalar,SingleObjective_RDX,0,4,4,0,Action 0 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 4): -8.7527. [DQN: single-objective algorithm. Reward decomposition not applicable.],-10.0,-10.128357053334346,-29.676888120711034,61.65675354003906,70.4094467163086,-8.752693176269531,22.0,192.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8108935356140137,4.61328125,7771.732421875,0.019114630296826363,0.05340576171875,0.0819789320230484,0.0,164.85714721679688,0.0,894.0,2.0,49.0,7.0
2768,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +1.8456. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.08162414509362041,-18.177204748022213,71.9931411743164,70.14754486083984,1.8455963134765625,22.0,192.625,20.0,100.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8108935356140137,4.61328125,7774.54296875,0.018476486206054688,0.0531005859375,0.0819789320230484,0.0,164.85714721679688,0.0,894.0,0.0,49.0,7.0
2769,DQN,Scalar,SingleObjective_RDX,4,4,5,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 5: +1.3684. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.08491363790813294,-18.178189750366958,70.9204330444336,69.552001953125,1.3684310913085938,22.0,192.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8114514350891113,4.61328125,7777.353515625,0.011045183055102825,0.043670654296875,0.0819789320230484,0.0,164.85714721679688,0.0,893.8571166992188,0.0,49.0,7.0
2770,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +0.5415. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.127378876763302,-39.67917479894356,69.84783172607422,69.3062973022461,0.541534423828125,20.0,190.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8114514350891113,4.61328125,7780.1640625,0.011509486474096775,0.04534912109375,0.0819789320230484,0.0,164.85714721679688,0.0,893.7142944335938,1.0,48.0,7.0
2771,DQN,Scalar,SingleObjective_RDX,4,4,5,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 5: +0.5736. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.12605678515922705,-18.180159893753398,70.36921691894531,69.79566192626953,0.5735549926757812,22.0,192.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8114514350891113,4.61328125,7782.974609375,0.018333707004785538,0.05322265625,0.0819789320230484,0.0,164.85714721679688,0.0,893.7142944335938,0.0,48.0,7.0
2772,DQN,Scalar,SingleObjective_RDX,1,2,2,0,Action 1 was executed; the highest-Q action (action 2) was not chosen (possible cause: exploration or policy not converged). Q-value of action 1 vs highest-Q action (action 2): -10.8564. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.12469825892914568,-18.18047667457536,61.19963455200195,72.05599975585938,-10.856365203857422,20.0,190.625,20.0,100.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8114514350891113,4.61328125,7785.78515625,0.018140792846679688,0.053375244140625,0.0819789320230484,0.0,164.85714721679688,0.0,893.5714111328125,0.0,48.0,7.0
2773,DQN,Scalar,SingleObjective_RDX,4,4,5,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 5: +0.5435. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.08367748648865517,-18.181461830435463,70.50726318359375,69.96376037597656,0.5435028076171875,20.0,190.625,20.0,100.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8114514350891113,4.61328125,7788.595703125,0.017940793186426163,0.053375244140625,0.0819789320230484,0.0,164.7142791748047,0.0,893.5714111328125,0.0,48.0,7.0
2774,DQN,Scalar,SingleObjective_RDX,5,5,2,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 2: +1.0962. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.280944221699635,-39.68244703253199,70.2536392211914,69.15740203857422,1.0962371826171875,18.0,188.625,20.0,100.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8114514350891113,4.61328125,7791.408203125,0.011334828101098537,0.04345703125,0.0819789320230484,0.0,164.7142791748047,0.0,893.4285888671875,1.0,48.0,7.0
2775,DQN,Scalar,SingleObjective_RDX,2,2,5,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 5: +1.1384. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.07642270605390461,-18.182931022482027,71.43604278564453,70.297607421875,1.1384353637695312,20.0,190.625,22.0,102.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.812009572982788,4.61328125,7794.220703125,0.04530661553144455,0.1910400390625,0.0819789320230484,0.0,164.7142791748047,0.0,893.4285888671875,0.0,48.0,7.0
2776,DQN,Scalar,SingleObjective_RDX,4,4,5,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 5: +0.0450. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.12874936421396146,-18.18391629349064,70.27809143066406,70.23306274414062,0.0450286865234375,18.0,188.625,22.0,102.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.812009572982788,4.61328125,7797.033203125,0.010314123705029488,0.038726806640625,0.0819789320230484,0.0,164.7142791748047,0.0,893.2857055664062,0.0,47.0,7.0
2777,DQN,Scalar,SingleObjective_RDX,2,2,5,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 5: +0.7483. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.1261852397946571,-18.1845674463378,71.3314208984375,70.58316802978516,0.7482528686523438,18.0,188.625,22.0,102.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.812009572982788,4.61328125,7799.845703125,0.018539974465966225,0.05352783203125,0.0819789320230484,0.0,164.7142791748047,0.0,893.1428833007812,0.0,47.0,7.0
2778,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +0.3540. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.130054002836946,-39.68555279411781,70.25717163085938,69.9032211303711,0.35395050048828125,18.0,188.625,22.0,102.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.812009572982788,4.61328125,7802.658203125,0.018163681030273438,0.053680419921875,0.0819789320230484,0.0,164.7142791748047,0.0,893.0,1.0,47.0,7.0
2779,DQN,Scalar,SingleObjective_RDX,2,2,5,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 5: +0.7416. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.08164348122788129,-18.18620402373864,71.04661560058594,70.3050308227539,0.7415847778320312,20.0,190.625,22.0,102.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.812009572982788,4.61328125,7805.470703125,0.018739154562354088,0.05401611328125,0.0819789320230484,0.0,164.7142791748047,0.0,893.0,0.0,47.0,7.0
2780,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +0.2339. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.123012259324987,-39.687189448294596,70.22713470458984,69.99323272705078,0.2339019775390625,18.0,188.625,22.0,102.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8125674724578857,4.6171875,7808.283203125,0.01104790810495615,0.0408935546875,0.0819789320230484,0.0,164.7142791748047,0.0,892.8571166992188,1.0,47.0,7.0
2781,DQN,Scalar,SingleObjective_RDX,2,2,5,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 5: +0.5938. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.07822678987283828,-18.18784075469367,70.95972442626953,70.365966796875,0.5937576293945312,20.0,190.625,22.0,102.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8125674724578857,4.6171875,7811.095703125,0.0176969263702631,0.053680419921875,0.0819789320230484,0.0,164.7142791748047,0.0,892.8571166992188,0.0,47.0,7.0
2782,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +0.9009. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.130125511835093,-39.688826256030154,70.2977294921875,69.39686584472656,0.9008636474609375,18.0,188.625,22.0,102.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8125674724578857,4.6171875,7813.908203125,0.0105672562494874,0.0374755859375,0.0819789320230484,0.0,164.7142791748047,0.0,892.7142944335938,1.0,48.0,7.0
2783,DQN,Scalar,SingleObjective_RDX,1,2,2,0,Action 1 was executed; the highest-Q action (action 2) was not chosen (possible cause: exploration or policy not converged). Q-value of action 1 vs highest-Q action (action 2): -9.1450. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.08394953235680999,-18.189477639212036,61.78158950805664,70.92657470703125,-9.14498519897461,20.0,190.625,22.0,102.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8125674724578857,4.6171875,7816.720703125,0.018748147413134575,0.05389404296875,0.0819789320230484,0.0,164.7142791748047,0.0,892.7142944335938,0.0,48.0,7.0
2784,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +0.6230. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.24185937190298,-39.690463217333615,70.07720947265625,69.45423126220703,0.6229782104492188,20.0,190.625,20.0,100.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8125674724578857,4.6171875,7819.533203125,0.011373247019946575,0.041595458984375,0.0819789320230484,0.0,164.57142639160156,0.0,892.7142944335938,1.0,49.0,7.0
2785,DQN,Scalar,SingleObjective_RDX,2,2,5,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 5: +0.7316. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.0892444850792426,-18.19111467730287,70.654541015625,69.92291259765625,0.73162841796875,22.0,192.625,20.0,100.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8128466606140137,4.6171875,7822.345703125,0.03801863640546799,0.1912841796875,0.0819789320230484,0.0,164.57142639160156,0.0,892.7142944335938,0.0,49.0,7.0
2786,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +0.0043. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.081351465791005,-39.69210033221411,69.3823471069336,69.37799835205078,0.0043487548828125,22.0,192.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8134045600891113,4.6171875,7825.16015625,0.01212310791015625,0.0484619140625,0.0819789320230484,0.0,164.57142639160156,0.0,892.5714111328125,1.0,49.0,7.0
2787,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +0.4334. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.080958754320815,-39.69308603337662,69.51763916015625,69.08423614501953,0.43340301513671875,22.0,192.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8136837482452393,4.6171875,7827.974609375,0.011006764136254787,0.04083251953125,0.0819789320230484,0.0,164.57142639160156,0.0,892.5714111328125,2.0,48.0,7.0
2788,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +0.8523. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.126070404822727,-39.694071780791795,69.65174865722656,68.79949188232422,0.8522567749023438,22.0,192.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8136837482452393,4.6171875,7830.7890625,0.010951451025903225,0.039337158203125,0.0819789320230484,0.0,164.57142639160156,0.0,892.5714111328125,3.0,48.0,7.0
2789,DQN,Scalar,SingleObjective_RDX,2,2,5,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 5: +1.0846. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.08132245297833053,-18.1943892142385,70.68021392822266,69.59558868408203,1.084625244140625,22.0,192.625,20.0,100.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8136837482452393,4.6171875,7833.603515625,0.0181416105479002,0.05328369140625,0.0819789320230484,0.0,164.57142639160156,0.0,892.5714111328125,0.0,48.0,7.0
2790,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +0.2036. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.083249008900495,-39.695375022742766,69.02799987792969,68.82441711425781,0.203582763671875,22.0,192.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8136837482452393,4.6171875,7836.41796875,0.0110026765614748,0.040863037109375,0.0819789320230484,0.0,164.57142639160156,0.0,892.4285888671875,1.0,47.0,7.0
2791,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +0.6229. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.084236933047514,-39.69636087750287,69.16285705566406,68.5399169921875,0.6229400634765625,22.0,192.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8136837482452393,4.6171875,7839.232421875,0.011274337768554688,0.0423583984375,0.0819789320230484,0.0,164.57142639160156,0.0,892.4285888671875,2.0,47.0,7.0
2792,DQN,Scalar,SingleObjective_RDX,5,5,4,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 4: +1.0423. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.127192800787675,-39.6973467785202,69.29769134521484,68.25540161132812,1.0422897338867188,22.0,192.625,18.0,98.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8136837482452393,4.6171875,7842.046875,0.011413847096264362,0.043182373046875,0.0819789320230484,0.0,164.57142639160156,0.0,892.4285888671875,3.0,47.0,7.0
2793,DQN,Scalar,SingleObjective_RDX,2,2,5,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 5: +1.6909. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.08243787304994227,-18.197664365573637,70.7601318359375,69.06922149658203,1.6909103393554688,22.0,192.625,20.0,100.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8136837482452393,4.6171875,7844.861328125,0.018299920484423637,0.052734375,0.0819789320230484,0.0,164.57142639160156,0.0,892.4285888671875,0.0,47.0,7.0
